form_id,field_id,Name,Course title,Question,Answer,Get Real,Fill Buckets,Be Intentional,Foster Grit,Drive Growth,Alignment,Accountability,Communication,Leadership,Execution,FUSION Relationship Summary,COR Relationship Summary
398.0,112.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,16. Rate how well your manager empowers you; helps you feel confident in your ability to execute key job functions and responsibilities.,-,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,Tertiary: Get Real,"Primary: Accountability, Leadership, Execution; Secondary: Communication"
398.0,132.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,116.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,"17. Rate how well your manager helps you overcome challenges, troubleshoot, problem-solve, and/or persevere through difficult situations.",-,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.5,1.0,0.5,Secondary: Foster Grit,"Primary: Leadership; Secondary: Communication, Execution; Tertiary: Alignment, Accountability"
398.0,133.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,115.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,18. Rate how well your manager role-models practices or behaviors which are promoted within the team or organization.,-,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Alignment, Communication, Execution"
398.0,134.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,114.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,"19. Rate how well your manager helps you achieve a fuller bucket; feeling more fulfilled, positive, engaged, and energized within your role.",-,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,0.5,Secondary: Get Real,"Primary: Leadership; Secondary: Communication, Execution; Tertiary: Alignment"
398.0,135.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,113.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,20. Rate how well your manager contributes to your work-life harmony (positive work-life balance).,-,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.5,1.0,0.5,Secondary: Fill Buckets,"Primary: Leadership; Secondary: Communication, Execution; Tertiary: Alignment, Accountability"
398.0,136.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,66.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,1. Rate how well the employee â€œshows upâ€_x009d_ with core values.,-,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,Secondary: Get Real,"Primary: Alignment, Leadership; Secondary: Communication, Execution"
398.0,35.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,36.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,2. Rate how well the employee fulfills required expectations and responsibilities.,-,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Accountability, Leadership; Secondary: Communication, Execution"
398.0,37.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,38.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,"3. Rate how well the employee exhibits intentionality with engagements to effectively manage time, resources, and workload.",-,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.5,1.0,0.5,Secondary: Be Intentional,"Primary: Leadership; Secondary: Communication, Execution; Tertiary: Accountability"
398.0,52.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,39.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,4. Rate how well the employee seeks out and/or takes advantage of opportunities to grow and develop.,-,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.5,1.0,0.5,Secondary: Drive Growth,"Primary: Leadership; Secondary: Communication, Execution; Tertiary: Alignment"
398.0,53.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,40.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,5. Rate how responsive the employee is to developmental feedback.,-,0.5,0.0,0.0,0.0,0.5,0.25,0.0,1.0,1.0,0.5,"Secondary: Get Real, Drive Growth","Primary: Communication, Leadership; Secondary: Execution; Tertiary: Alignment"
398.0,54.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,41.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,6. Rate how well the employee listens to direction and follows through with action.,-,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.5,1.0,1.0,Secondary: Be Intentional,"Primary: Leadership, Execution; Secondary: Alignment, Communication; Tertiary: Accountability"
398.0,55.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,42.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,"7. Rate how well the employee contributes to a safe, secure, and protected work environment for you and the team.",-,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Alignment, Communication, Execution"
398.0,56.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,43.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,"8. Rate how well the employee contributes to a fair, equitable, and inclusive work environment.",-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,57.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,44.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,9. Rate how well the employee displays empathy and emotional intelligence within the team.,-,1.0,1.0,0.25,0.25,0.25,0.5,0.5,1.0,1.0,0.5,"Primary: Get Real, Fill Buckets; Tertiary: Be Intentional, Foster Grit, Drive Growth","Primary: Communication, Leadership; Secondary: Alignment, Accountability, Execution"
398.0,58.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,45.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,10. Rate how well the employee contributes to social connection and a sense of belonging within the team.,-,0.25,1.0,0.0,0.25,0.0,0.5,0.5,0.5,1.0,0.5,"Primary: Fill Buckets; Tertiary: Get Real, Foster Grit","Primary: Leadership; Secondary: Alignment, Accountability, Communication, Execution"
398.0,59.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,46.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,"11. Rate how well the employee provides recognition, affirmation, respect, and appreciation (RaRa) within the team.",-,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Alignment, Communication, Execution"
398.0,60.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,47.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,12. Rate how well the employee communicates.,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,Tertiary: Get Real,"Primary: Communication, Leadership; Secondary: Execution"
398.0,61.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,48.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,"13. Rate how well the employee helps others achieve a â€œfuller bucketâ€_x009d_; more fulfilled, positive, engaged, and empowered within their roles.",-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,62.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,49.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,"14. Rate how well the employee overcomes challenges, troubleshoots, problem-solves, and/or perseveres through difficult situations.",-,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.5,1.0,0.5,Secondary: Foster Grit,"Primary: Leadership; Secondary: Communication, Execution; Tertiary: Alignment, Accountability"
398.0,63.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
398.0,51.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,15. Rate how well the employee role models practices or behaviors which are promoted within the team or organization.,-,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Alignment, Communication, Execution"
398.0,64.0,scott-gusso,24 - Course - Topic : Interactive 360 Performance Review Tool,Untitled,-,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,Tertiary: Get Real,"Primary: Leadership; Secondary: Communication, Execution"
